-2.40	-2.10	0.0	10.0		0.000	0.000	0.109	0.000	0.000
-2.40	-2.10	10.0	15.0		0.000	0.000	0.018	0.000	0.000
-2.40	-2.10	15.0	16.0		0.000	0.000	0.071	0.000	0.000
-2.40	-2.10	16.0	17.0		0.214	0.082	0.106	0.057	0.000
-2.40	-2.10	17.0	18.0		0.900	0.072	0.047	0.095	0.049
-2.40	-2.10	18.0	19.0		1.000	0.054	0.000	0.064	0.000
-2.40	-2.10	19.0	20.0		0.880	0.065	0.047	0.000	0.041
-2.40	-2.10	20.0	22.0		0.851	0.044	0.036	0.000	0.073
-2.40	-2.10	22.0	25.0		0.916	0.027	0.022	0.054	0.006
-2.40	-2.10	25.0	30.0		0.917	0.013	0.012	0.000	0.033
-2.40	-2.10	30.0	35.0		0.936	0.010	0.009	0.021	0.000
-2.40	-2.10	35.0	40.0		0.923	0.008	0.008	0.006	0.004
-2.40	-2.10	40.0	45.0		0.918	0.008	0.008	0.000	0.017
-2.40	-2.10	45.0	50.0		0.925	0.010	0.009	0.008	0.003
-2.40	-2.10	50.0	60.0		0.930	0.013	0.011	0.011	0.009
-2.40	-2.10	60.0	100.0		0.894	0.026	0.022	0.036	0.017
-2.40	-2.10	100.0	200.0		0.938	0.129	0.052	0.064	0.062
-2.10	-1.60	0.0	10.0		0.000	0.000	0.092	0.000	0.000
-2.10	-1.60	10.0	15.0		0.000	0.000	0.013	0.000	0.000
-2.10	-1.60	15.0	16.0		0.000	0.000	0.040	0.000	0.000
-2.10	-1.60	16.0	17.0		0.055	0.030	0.050	0.036	0.000
-2.10	-1.60	17.0	18.0		0.887	0.061	0.044	0.039	0.042
-2.10	-1.60	18.0	19.0		0.879	0.059	0.043	0.073	0.041
-2.10	-1.60	19.0	20.0		0.904	0.044	0.033	0.000	0.064
-2.10	-1.60	20.0	22.0		0.925	0.025	0.019	0.006	0.039
-2.10	-1.60	22.0	25.0		0.948	0.015	0.012	0.008	0.011
-2.10	-1.60	25.0	30.0		0.955	0.007	0.007	0.006	0.000
-2.10	-1.60	30.0	35.0		0.944	0.006	0.005	0.000	0.011
-2.10	-1.60	35.0	40.0		0.942	0.005	0.005	0.003	0.013
-2.10	-1.60	40.0	45.0		0.946	0.004	0.004	0.004	0.002
-2.10	-1.60	45.0	50.0		0.942	0.005	0.005	0.000	0.012
-2.10	-1.60	50.0	60.0		0.948	0.007	0.006	0.006	0.006
-2.10	-1.60	60.0	100.0		0.936	0.013	0.011	0.000	0.026
-2.10	-1.60	100.0	200.0		0.931	0.051	0.033	0.040	0.072
-1.60	-1.20	0.0	10.0		0.000	0.000	0.109	0.000	0.000
-1.60	-1.20	10.0	15.0		0.000	0.000	0.029	0.000	0.000
-1.60	-1.20	15.0	16.0		0.000	0.000	0.077	0.000	0.000
-1.60	-1.20	16.0	17.0		0.043	0.036	0.093	0.003	0.067
-1.60	-1.20	17.0	18.0		0.844	0.092	0.066	0.075	0.082
-1.60	-1.20	18.0	19.0		1.000	0.056	0.000	0.099	0.000
-1.60	-1.20	19.0	20.0		0.923	0.057	0.036	0.000	0.043
-1.60	-1.20	20.0	22.0		0.956	0.025	0.017	0.034	0.004
-1.60	-1.20	22.0	25.0		0.975	0.013	0.009	0.018	0.000
-1.60	-1.20	25.0	30.0		0.965	0.008	0.007	0.004	0.006
-1.60	-1.20	30.0	35.0		0.959	0.006	0.005	0.014	0.002
-1.60	-1.20	35.0	40.0		0.962	0.004	0.004	0.004	0.004
-1.60	-1.20	40.0	45.0		0.958	0.004	0.004	0.006	0.003
-1.60	-1.20	45.0	50.0		0.958	0.005	0.004	0.000	0.007
-1.60	-1.20	50.0	60.0		0.961	0.006	0.006	0.002	0.000
-1.60	-1.20	60.0	100.0		0.969	0.010	0.008	0.009	0.008
-1.60	-1.20	100.0	200.0		1.000	0.041	0.000	0.037	0.000
-1.20	-0.80	0.0	10.0		0.000	0.000	0.206	0.000	0.000
-1.20	-0.80	10.0	15.0		0.000	0.000	0.028	0.000	0.000
-1.20	-0.80	15.0	16.0		0.000	0.000	0.080	0.000	0.000
-1.20	-0.80	16.0	17.0		0.048	0.039	0.101	0.048	0.000
-1.20	-0.80	17.0	18.0		0.949	0.064	0.033	0.032	0.030
-1.20	-0.80	18.0	19.0		1.000	0.060	0.000	0.026	0.000
-1.20	-0.80	19.0	20.0		1.000	0.041	0.000	0.000	0.000
-1.20	-0.80	20.0	22.0		0.947	0.034	0.023	0.056	0.000
-1.20	-0.80	22.0	25.0		0.970	0.017	0.012	0.023	0.009
-1.20	-0.80	25.0	30.0		0.956	0.009	0.007	0.008	0.009
-1.20	-0.80	30.0	35.0		0.965	0.005	0.005	0.012	0.000
-1.20	-0.80	35.0	40.0		0.965	0.004	0.004	0.006	0.000
-1.20	-0.80	40.0	45.0		0.961	0.003	0.003	0.000	0.006
-1.20	-0.80	45.0	50.0		0.950	0.005	0.004	0.000	0.011
-1.20	-0.80	50.0	60.0		0.962	0.006	0.005	0.009	0.005
-1.20	-0.80	60.0	100.0		0.946	0.012	0.010	0.002	0.014
-1.20	-0.80	100.0	200.0		0.928	0.046	0.031	0.010	0.036
-0.80	-0.30	0.0	10.0		0.000	0.000	0.308	0.000	0.000
-0.80	-0.30	10.0	15.0		0.000	0.000	0.019	0.000	0.000
-0.80	-0.30	15.0	16.0		0.000	0.000	0.062	0.000	0.000
-0.80	-0.30	16.0	17.0		0.000	0.000	0.037	0.000	0.000
-0.80	-0.30	17.0	18.0		0.935	0.048	0.031	0.003	0.065
