-2.40	-2.10	9.5	11.0		0.000	0.000	0.034	0.000	0.000
-2.40	-2.10	11.0	13.5		0.000	0.000	0.019	0.000	0.000
-2.40	-2.10	13.5	17.5		0.000	0.000	0.008	0.000	0.000
-2.40	-2.10	17.5	22.5		0.000	0.000	0.003	0.000	0.000
-2.40	-2.10	22.5	27.5		0.872	0.011	0.011	0.024	0.024
-2.40	-2.10	27.5	32.5		0.947	0.006	0.005	0.012	0.012
-2.40	-2.10	32.5	37.5		0.953	0.004	0.004	0.007	0.007
-2.40	-2.10	37.5	42.5		0.955	0.004	0.003	0.000	0.000
-2.40	-2.10	42.5	47.5		0.956	0.004	0.003	0.007	0.007
-2.40	-2.10	47.5	55.0		0.956	0.005	0.004	0.000	0.000
-2.40	-2.10	55.0	80.0		0.956	0.008	0.007	0.027	0.027
-2.40	-2.10	80.0	150.0		0.947	0.034	0.023	0.000	0.000
-2.10	-1.60	9.5	11.0		0.000	0.000	0.021	0.000	0.000
-2.10	-1.60	11.0	13.5		0.000	0.000	0.011	0.000	0.000
-2.10	-1.60	13.5	17.5		0.000	0.000	0.005	0.000	0.000
-2.10	-1.60	17.5	22.5		0.000	0.000	0.002	0.000	0.000
-2.10	-1.60	22.5	27.5		0.907	0.007	0.007	0.012	0.012
-2.10	-1.60	27.5	32.5		0.971	0.003	0.003	0.003	0.003
-2.10	-1.60	32.5	37.5		0.969	0.002	0.002	0.005	0.005
-2.10	-1.60	37.5	42.5		0.973	0.002	0.002	0.000	0.000
-2.10	-1.60	42.5	47.5		0.968	0.002	0.002	0.003	0.003
-2.10	-1.60	47.5	55.0		0.973	0.002	0.002	0.003	0.003
-2.10	-1.60	55.0	80.0		0.973	0.004	0.004	0.000	0.000
-2.10	-1.60	80.0	150.0		0.967	0.016	0.011	0.000	0.000
-1.60	-1.20	9.5	11.0		0.000	0.000	0.036	0.000	0.000
-1.60	-1.20	11.0	13.5		0.000	0.000	0.019	0.000	0.000
-1.60	-1.20	13.5	17.5		0.000	0.000	0.006	0.000	0.000
-1.60	-1.20	17.5	22.5		0.000	0.000	0.002	0.000	0.000
-1.60	-1.20	22.5	27.5		0.931	0.007	0.006	0.016	0.016
-1.60	-1.20	27.5	32.5		0.987	0.002	0.002	0.003	0.003
-1.60	-1.20	32.5	37.5		0.988	0.002	0.002	0.002	0.002
-1.60	-1.20	37.5	42.5		0.989	0.001	0.001	0.005	0.005
-1.60	-1.20	42.5	47.5		0.988	0.001	0.001	0.000	0.000
-1.60	-1.20	47.5	55.0		0.984	0.002	0.002	0.000	0.000
-1.60	-1.20	55.0	80.0		0.989	0.003	0.002	0.004	0.004
-1.60	-1.20	80.0	150.0		0.985	0.012	0.007	0.000	0.000
-1.20	-0.80	9.5	11.0		0.000	0.000	0.041	0.000	0.000
-1.20	-0.80	11.0	13.5		0.000	0.000	0.017	0.000	0.000
-1.20	-0.80	13.5	17.5		0.000	0.000	0.006	0.000	0.000
-1.20	-0.80	17.5	22.5		0.000	0.000	0.002	0.000	0.000
-1.20	-0.80	22.5	27.5		0.910	0.007	0.007	0.013	0.013
-1.20	-0.80	27.5	32.5		0.973	0.003	0.003	0.004	0.004
-1.20	-0.80	32.5	37.5		0.970	0.002	0.002	0.000	0.000
-1.20	-0.80	37.5	42.5		0.972	0.002	0.002	0.000	0.000
-1.20	-0.80	42.5	47.5		0.972	0.002	0.002	0.002	0.002
